key,Species_Stephan1981,col,snap,csv_col,csv,match
chlorotalpastuhlmanni,Chlorotalpa stuhlmanni,Schizo_cortex,21.4,Schizo_cortex,21.4,TRUE
chlorotalpastuhlmanni,Chlorotalpa stuhlmanni,Hippocampus,59.1,Hippocampus,59.1,TRUE
chlorotalpastuhlmanni,Chlorotalpa stuhlmanni,Neocortex,129,Neocortex,129,TRUE
chlorotalpastuhlmanni,Chlorotalpa stuhlmanni,Epithalamus,NA,Epithalamus,NA,TRUE
chlorotalpastuhlmanni,Chlorotalpa stuhlmanni,Thalamus,NA,Thalamus,NA,TRUE
chlorotalpastuhlmanni,Chlorotalpa stuhlmanni,Hypothalamus,NA,Hypothalamus,NA,TRUE
chlorotalpastuhlmanni,Chlorotalpa stuhlmanni,Subthalamus,NA,Subthalamus,NA,TRUE
chlorotalpastuhlmanni,Chlorotalpa stuhlmanni,Pallidum,NA,Pallidum,NA,TRUE
chlorotalpastuhlmanni,Chlorotalpa stuhlmanni,Nucleus_subthalamicus,NA,Nucleus_subthalamicus,NA,TRUE
chlorotalpastuhlmanni,Chlorotalpa stuhlmanni,Capsula_interna,NA,Capsula_interna,NA,TRUE
chlorotalpastuhlmanni,Chlorotalpa stuhlmanni,Tractus_opticus,NA,Tractus_opticus,NA,TRUE
chlorotalpastuhlmanni,Chlorotalpa stuhlmanni,Area_striata,NA,Area_striata,NA,TRUE
chlorotalpastuhlmanni,Chlorotalpa stuhlmanni,Corpus_geniculatum_laterale,NA,Corpus_geniculatum_laterale,NA,TRUE
chlorotalpastuhlmanni,Chlorotalpa stuhlmanni,Palaeocortex,NA,Palaeocortex,NA,TRUE
chlorotalpastuhlmanni,Chlorotalpa stuhlmanni,Amygdala,NA,Amygdala,NA,TRUE
chlorotalpastuhlmanni,Chlorotalpa stuhlmanni,Complexus_centromedialis,NA,Complexus_centromedialis,NA,TRUE
chlorotalpastuhlmanni,Chlorotalpa stuhlmanni,Nucleus_tractus_olfactorius,NA,Nucleus_tractus_olfactorius,NA,TRUE
chlorotalpastuhlmanni,Chlorotalpa stuhlmanni,Complexus_corticobasolateralis,NA,Complexus_corticobasolateralis,NA,TRUE
chlorotalpastuhlmanni,Chlorotalpa stuhlmanni,Nucleus_amygdalae_basalis_pars_magnocellularis,NA,Nucleus_amygdalae_basalis_pars_magnocellularis,NA,TRUE
chlorotalpastuhlmanni,Chlorotalpa stuhlmanni,Complexus_vestibularis,NA,Complexus_vestibularis,NA,TRUE
chlorotalpastuhlmanni,Chlorotalpa stuhlmanni,Nucleus_vestibularis_superior,NA,Nucleus_vestibularis_superior,NA,TRUE
chlorotalpastuhlmanni,Chlorotalpa stuhlmanni,Nucleus_vestibularis_lateralis,NA,Nucleus_vestibularis_lateralis,NA,TRUE
chlorotalpastuhlmanni,Chlorotalpa stuhlmanni,Nucleus_vestibularis_medialis,NA,Nucleus_vestibularis_medialis,NA,TRUE
chlorotalpastuhlmanni,Chlorotalpa stuhlmanni,Nucleus_vestibularis_descendens,NA,Nucleus_vestibularis_descendens,NA,TRUE
chlorotalpastuhlmanni,Chlorotalpa stuhlmanni,Nucleus_septalis_triangularis,0.395,Nucleus_septalis_triangularis,0.395,TRUE
chlorotalpastuhlmanni,Chlorotalpa stuhlmanni,Corpus_subfornicale,0.0191,Corpus_subfornicale,0.0191,TRUE
chlorotalpastuhlmanni,Chlorotalpa stuhlmanni,Nucleus_habenularis_medialis,0.38,Nucleus_habenularis_medialis,0.38,TRUE
chlorotalpastuhlmanni,Chlorotalpa stuhlmanni,Corpus_pineal,0.096,Corpus_pineal,0.096,TRUE
chlorotalpastuhlmanni,Chlorotalpa stuhlmanni,Corpus_subcommissurale,0,Corpus_subcommissurale,0,TRUE
chrysochlorisasiatica,Chrysochloris asiatica,Body_weight,49,Body_weight,49,TRUE
chrysochlorisasiatica,Chrysochloris asiatica,Brain_weight,700,Brain_weight,700,TRUE
chrysochlorisasiatica,Chrysochloris asiatica,Ventricles,8.120000000000001,Ventricles,8.12,TRUE
chrysochlorisasiatica,Chrysochloris asiatica,Meninges_hypophysis_nerves_etc.,10.7,Meninges_hypophysis_nerves_etc.,10.7,TRUE
chrysochlorisasiatica,Chrysochloris asiatica,Total_brain_net_volume,657,Total_brain_net_volume,657,TRUE
chrysochlorisasiatica,Chrysochloris asiatica,Medulla_oblongata,58.5,Medulla_oblongata,58.5,TRUE
chrysochlorisasiatica,Chrysochloris asiatica,Cerebellum,72.6,Cerebellum,72.6,TRUE
chrysochlorisasiatica,Chrysochloris asiatica,Mesencephalon,43.2,Mesencephalon,43.2,TRUE
chrysochlorisasiatica,Chrysochloris asiatica,Diencephalon,52.8,Diencephalon,52.8,TRUE
chrysochlorisasiatica,Chrysochloris asiatica,Telencephalon,430,Telencephalon,430,TRUE
chrysochlorisasiatica,Chrysochloris asiatica,Bulbus_olfactorius,58.5,Bulbus_olfactorius,58.5,TRUE
chrysochlorisasiatica,Chrysochloris asiatica,Bulbus_olfactorius_accessorius,0.132,Bulbus_olfactorius_accessorius,0.132,TRUE
chrysochlorisasiatica,Chrysochloris asiatica,Lobus_piriformis,115,Lobus_piriformis,115,TRUE
chrysochlorisasiatica,Chrysochloris asiatica,Septum,12.1,Septum,12.1,TRUE
chrysochlorisasiatica,Chrysochloris asiatica,Striatum,44.3,Striatum,44.3,TRUE
chrysochlorisasiatica,Chrysochloris asiatica,Schizo_cortex,20.9,Schizo_cortex,20.9,TRUE
chrysochlorisasiatica,Chrysochloris asiatica,Hippocampus,66.3,Hippocampus,66.3,TRUE
chrysochlorisasiatica,Chrysochloris asiatica,Neocortex,113,Neocortex,113,TRUE
chrysochlorisasiatica,Chrysochloris asiatica,Epithalamus,NA,Epithalamus,NA,TRUE
chrysochlorisasiatica,Chrysochloris asiatica,Thalamus,NA,Thalamus,NA,TRUE
chrysochlorisasiatica,Chrysochloris asiatica,Hypothalamus,NA,Hypothalamus,NA,TRUE
chrysochlorisasiatica,Chrysochloris asiatica,Subthalamus,NA,Subthalamus,NA,TRUE
chrysochlorisasiatica,Chrysochloris asiatica,Pallidum,NA,Pallidum,NA,TRUE
chrysochlorisasiatica,Chrysochloris asiatica,Nucleus_subthalamicus,NA,Nucleus_subthalamicus,NA,TRUE
chrysochlorisasiatica,Chrysochloris asiatica,Capsula_interna,NA,Capsula_interna,NA,TRUE
chrysochlorisasiatica,Chrysochloris asiatica,Tractus_opticus,NA,Tractus_opticus,NA,TRUE
chrysochlorisasiatica,Chrysochloris asiatica,Area_striata,NA,Area_striata,NA,TRUE
chrysochlorisasiatica,Chrysochloris asiatica,Corpus_geniculatum_laterale,NA,Corpus_geniculatum_laterale,NA,TRUE
chrysochlorisasiatica,Chrysochloris asiatica,Palaeocortex,NA,Palaeocortex,NA,TRUE
chrysochlorisasiatica,Chrysochloris asiatica,Amygdala,NA,Amygdala,NA,TRUE
chrysochlorisasiatica,Chrysochloris asiatica,Complexus_centromedialis,NA,Complexus_centromedialis,NA,TRUE
chrysochlorisasiatica,Chrysochloris asiatica,Nucleus_tractus_olfactorius,NA,Nucleus_tractus_olfactorius,NA,TRUE
chrysochlorisasiatica,Chrysochloris asiatica,Complexus_corticobasolateralis,NA,Complexus_corticobasolateralis,NA,TRUE
chrysochlorisasiatica,Chrysochloris asiatica,Nucleus_amygdalae_basalis_pars_magnocellularis,NA,Nucleus_amygdalae_basalis_pars_magnocellularis,NA,TRUE
chrysochlorisasiatica,Chrysochloris asiatica,Complexus_vestibularis,NA,Complexus_vestibularis,NA,TRUE
chrysochlorisasiatica,Chrysochloris asiatica,Nucleus_vestibularis_superior,NA,Nucleus_vestibularis_superior,NA,TRUE
chrysochlorisasiatica,Chrysochloris asiatica,Nucleus_vestibularis_lateralis,NA,Nucleus_vestibularis_lateralis,NA,TRUE
chrysochlorisasiatica,Chrysochloris asiatica,Nucleus_vestibularis_medialis,NA,Nucleus_vestibularis_medialis,NA,TRUE
chrysochlorisasiatica,Chrysochloris asiatica,Nucleus_vestibularis_descendens,NA,Nucleus_vestibularis_descendens,NA,TRUE
chrysochlorisasiatica,Chrysochloris asiatica,Nucleus_septalis_triangularis,0.48500000000000004,Nucleus_septalis_triangularis,0.48500000000000004,TRUE
chrysochlorisasiatica,Chrysochloris asiatica,Corpus_subfornicale,0.0147,Corpus_subfornicale,0.0147,TRUE
chrysochlorisasiatica,Chrysochloris asiatica,Nucleus_habenularis_medialis,0.449,Nucleus_habenularis_medialis,0.449,TRUE
chrysochlorisasiatica,Chrysochloris asiatica,Corpus_pineal,0.0251,Corpus_pineal,0.0251,TRUE
chrysochlorisasiatica,Chrysochloris asiatica,Corpus_subcommissurale,0.00811,Corpus_subcommissurale,0.00811,TRUE
aethechinusalgirus,Aethechinus algirus,Body_weight,790,Body_weight,790,TRUE
aethechinusalgirus,Aethechinus algirus,Brain_weight,3200,Brain_weight,3200,TRUE
aethechinusalgirus,Aethechinus algirus,Ventricles,121,Ventricles,121,TRUE
aethechinusalgirus,Aethechinus algirus,Meninges_hypophysis_nerves_etc.,109,Meninges_hypophysis_nerves_etc.,109,TRUE
aethechinusalgirus,Aethechinus algirus,Total_brain_net_volume,2859,Total_brain_net_volume,2859,TRUE
aethechinusalgirus,Aethechinus algirus,Medulla_oblongata,336,Medulla_oblongata,336,TRUE
aethechinusalgirus,Aethechinus algirus,Cerebellum,358,Cerebellum,358,TRUE
aethechinusalgirus,Aethechinus algirus,Mesencephalon,153,Mesencephalon,153,TRUE
aethechinusalgirus,Aethechinus algirus,Diencephalon,246,Diencephalon,246,TRUE
aethechinusalgirus,Aethechinus algirus,Telencephalon,1766,Telencephalon,1766,TRUE
aethechinusalgirus,Aethechinus algirus,Bulbus_olfactorius,285,Bulbus_olfactorius,285,TRUE
aethechinusalgirus,Aethechinus algirus,Bulbus_olfactorius_accessorius,1.93,Bulbus_olfactorius_accessorius,1.93,TRUE
aethechinusalgirus,Aethechinus algirus,Lobus_piriformis,459,Lobus_piriformis,459,TRUE
aethechinusalgirus,Aethechinus algirus,Septum,42.9,Septum,42.9,TRUE
aethechinusalgirus,Aethechinus algirus,Striatum,140,Striatum,140,TRUE
aethechinusalgirus,Aethechinus algirus,Schizo_cortex,109,Schizo_cortex,109,TRUE
aethechinusalgirus,Aethechinus algirus,Hippocampus,227,Hippocampus,227,TRUE
aethechinusalgirus,Aethechinus algirus,Neocortex,500,Neocortex,500,TRUE
aethechinusalgirus,Aethechinus algirus,Epithalamus,NA,Epithalamus,NA,TRUE
aethechinusalgirus,Aethechinus algirus,Thalamus,NA,Thalamus,NA,TRUE
aethechinusalgirus,Aethechinus algirus,Hypothalamus,NA,Hypothalamus,NA,TRUE
aethechinusalgirus,Aethechinus algirus,Subthalamus,NA,Subthalamus,NA,TRUE
aethechinusalgirus,Aethechinus algirus,Pallidum,NA,Pallidum,NA,TRUE
aethechinusalgirus,Aethechinus algirus,Nucleus_subthalamicus,NA,Nucleus_subthalamicus,NA,TRUE
aethechinusalgirus,Aethechinus algirus,Capsula_interna,NA,Capsula_interna,NA,TRUE
aethechinusalgirus,Aethechinus algirus,Tractus_opticus,NA,Tractus_opticus,NA,TRUE
aethechinusalgirus,Aethechinus algirus,Area_striata,NA,Area_striata,NA,TRUE
aethechinusalgirus,Aethechinus algirus,Corpus_geniculatum_laterale,NA,Corpus_geniculatum_laterale,NA,TRUE
aethechinusalgirus,Aethechinus algirus,Palaeocortex,NA,Palaeocortex,NA,TRUE
aethechinusalgirus,Aethechinus algirus,Amygdala,NA,Amygdala,NA,TRUE
aethechinusalgirus,Aethechinus algirus,Complexus_centromedialis,NA,Complexus_centromedialis,NA,TRUE
aethechinusalgirus,Aethechinus algirus,Nucleus_tractus_olfactorius,NA,Nucleus_tractus_olfactorius,NA,TRUE
aethechinusalgirus,Aethechinus algirus,Complexus_corticobasolateralis,NA,Complexus_corticobasolateralis,NA,TRUE
aethechinusalgirus,Aethechinus algirus,Nucleus_amygdalae_basalis_pars_magnocellularis,NA,Nucleus_amygdalae_basalis_pars_magnocellularis,NA,TRUE
aethechinusalgirus,Aethechinus algirus,Complexus_vestibularis,NA,Complexus_vestibularis,NA,TRUE
aethechinusalgirus,Aethechinus algirus,Nucleus_vestibularis_superior,NA,Nucleus_vestibularis_superior,NA,TRUE
aethechinusalgirus,Aethechinus algirus,Nucleus_vestibularis_lateralis,NA,Nucleus_vestibularis_lateralis,NA,TRUE
aethechinusalgirus,Aethechinus algirus,Nucleus_vestibularis_medialis,NA,Nucleus_vestibularis_medialis,NA,TRUE
aethechinusalgirus,Aethechinus algirus,Nucleus_vestibularis_descendens,NA,Nucleus_vestibularis_descendens,NA,TRUE
aethechinusalgirus,Aethechinus algirus,Nucleus_septalis_triangularis,1.1800000000000002,Nucleus_septalis_triangularis,1.1800000000000002,TRUE
aethechinusalgirus,Aethechinus algirus,Corpus_subfornicale,0.0621,Corpus_subfornicale,0.0621,TRUE
aethechinusalgirus,Aethechinus algirus,Nucleus_habenularis_medialis,0.93,Nucleus_habenularis_medialis,0.93,TRUE
aethechinusalgirus,Aethechinus algirus,Corpus_pineal,0.29700000000000004,Corpus_pineal,0.29700000000000004,TRUE
aethechinusalgirus,Aethechinus algirus,Corpus_subcommissurale,0.022199999999999998,Corpus_subcommissurale,0.022199999999999998,TRUE
erinaceuseuropaeus,Erinaceus europaeus,Body_weight,860,Body_weight,860,TRUE
erinaceuseuropaeus,Erinaceus europaeus,Brain_weight,3350,Brain_weight,3350,TRUE
erinaceuseuropaeus,Erinaceus europaeus,Ventricles,105,Ventricles,105,TRUE
erinaceuseuropaeus,Erinaceus europaeus,Meninges_hypophysis_nerves_etc.,78.8,Meninges_hypophysis_nerves_etc.,78.8,TRUE
erinaceuseuropaeus,Erinaceus europaeus,Total_brain_net_volume,3050,Total_brain_net_volume,3050,TRUE
erinaceuseuropaeus,Erinaceus europaeus,Medulla_oblongata,333,Medulla_oblongata,333,TRUE
erinaceuseuropaeus,Erinaceus europaeus,Cerebellum,394,Cerebellum,394,TRUE
erinaceuseuropaeus,Erinaceus europaeus,Mesencephalon,151,Mesencephalon,151,TRUE
erinaceuseuropaeus,Erinaceus europaeus,Diencephalon,241,Diencephalon,241,TRUE
erinaceuseuropaeus,Erinaceus europaeus,Telencephalon,1931,Telencephalon,1931,TRUE
erinaceuseuropaeus,Erinaceus europaeus,Bulbus_olfactorius,332,Bulbus_olfactorius,332,TRUE
erinaceuseuropaeus,Erinaceus europaeus,Bulbus_olfactorius_accessorius,1.94,Bulbus_olfactorius_accessorius,1.94,TRUE
erinaceuseuropaeus,Erinaceus europaeus,Lobus_piriformis,505,Lobus_piriformis,505,TRUE
erinaceuseuropaeus,Erinaceus europaeus,Septum,51.7,Septum,51.7,TRUE
erinaceuseuropaeus,Erinaceus europaeus,Striatum,147,Striatum,147,TRUE
erinaceuseuropaeus,Erinaceus europaeus,Schizo_cortex,134,Schizo_cortex,134,TRUE
erinaceuseuropaeus,Erinaceus europaeus,Hippocampus,237,Hippocampus,237,TRUE
erinaceuseuropaeus,Erinaceus europaeus,Neocortex,522,Neocortex,522,TRUE
erinaceuseuropaeus,Erinaceus europaeus,Epithalamus,3.71,Epithalamus,3.71,TRUE
erinaceuseuropaeus,Erinaceus europaeus,Thalamus,117,Thalamus,117,TRUE
erinaceuseuropaeus,Erinaceus europaeus,Hypothalamus,79.90000000000002,Hypothalamus,79.9,TRUE
erinaceuseuropaeus,Erinaceus europaeus,Subthalamus,14.2,Subthalamus,14.2,TRUE
erinaceuseuropaeus,Erinaceus europaeus,Pallidum,13.3,Pallidum,13.3,TRUE
erinaceuseuropaeus,Erinaceus europaeus,Nucleus_subthalamicus,0.903,Nucleus_subthalamicus,0.903,TRUE
erinaceuseuropaeus,Erinaceus europaeus,Capsula_interna,18.8,Capsula_interna,18.8,TRUE
erinaceuseuropaeus,Erinaceus europaeus,Tractus_opticus,3.94,Tractus_opticus,3.94,TRUE
erinaceuseuropaeus,Erinaceus europaeus,Area_striata,NA,Area_striata,NA,TRUE
erinaceuseuropaeus,Erinaceus europaeus,Corpus_geniculatum_laterale,NA,Corpus_geniculatum_laterale,NA,TRUE
erinaceuseuropaeus,Erinaceus europaeus,Palaeocortex,379,Palaeocortex,379,TRUE
erinaceuseuropaeus,Erinaceus europaeus,Amygdala,104,Amygdala,104,TRUE
erinaceuseuropaeus,Erinaceus europaeus,Complexus_centromedialis,43.1,Complexus_centromedialis,43.1,TRUE
erinaceuseuropaeus,Erinaceus europaeus,Nucleus_tractus_olfactorius,3.72,Nucleus_tractus_olfactorius,3.72,TRUE
erinaceuseuropaeus,Erinaceus europaeus,Complexus_corticobasolateralis,61.1,Complexus_corticobasolateralis,61.1,TRUE
erinaceuseuropaeus,Erinaceus europaeus,Nucleus_amygdalae_basalis_pars_magnocellularis,12.2,Nucleus_amygdalae_basalis_pars_magnocellularis,12.2,TRUE
erinaceuseuropaeus,Erinaceus europaeus,Complexus_vestibularis,7.54,Complexus_vestibularis,7.54,TRUE
erinaceuseuropaeus,Erinaceus europaeus,Nucleus_vestibularis_superior,1.21,Nucleus_vestibularis_superior,1.21,TRUE
erinaceuseuropaeus,Erinaceus europaeus,Nucleus_vestibularis_lateralis,1.72,Nucleus_vestibularis_lateralis,1.72,TRUE
erinaceuseuropaeus,Erinaceus europaeus,Nucleus_vestibularis_medialis,2.8499999999999996,Nucleus_vestibularis_medialis,2.8499999999999996,TRUE
erinaceuseuropaeus,Erinaceus europaeus,Nucleus_vestibularis_descendens,1.77,Nucleus_vestibularis_descendens,1.77,TRUE
erinaceuseuropaeus,Erinaceus europaeus,Nucleus_septalis_triangularis,0.887,Nucleus_septalis_triangularis,0.887,TRUE
erinaceuseuropaeus,Erinaceus europaeus,Corpus_subfornicale,0.0592,Corpus_subfornicale,0.0592,TRUE
erinaceuseuropaeus,Erinaceus europaeus,Nucleus_habenularis_medialis,1.1700000000000002,Nucleus_habenularis_medialis,1.1700000000000002,TRUE
erinaceuseuropaeus,Erinaceus europaeus,Corpus_pineal,0.42300000000000004,Corpus_pineal,0.42300000000000004,TRUE
erinaceuseuropaeus,Erinaceus europaeus,Corpus_subcommissurale,0.0312,Corpus_subcommissurale,0.0312,TRUE
hemiechinusauritus,Hemiechinus auritus,Body_weight,250,Body_weight,250,TRUE
hemiechinusauritus,Hemiechinus auritus,Brain_weight,1900,Brain_weight,1900,TRUE
hemiechinusauritus,Hemiechinus auritus,Ventricles,82.5,Ventricles,82.5,TRUE
hemiechinusauritus,Hemiechinus auritus,Meninges_hypophysis_nerves_etc.,41.2,Meninges_hypophysis_nerves_etc.,41.2,TRUE
hemiechinusauritus,Hemiechinus auritus,Total_brain_net_volume,1710,Total_brain_net_volume,1710,TRUE
hemiechinusauritus,Hemiechinus auritus,Medulla_oblongata,187,Medulla_oblongata,187,TRUE
hemiechinusauritus,Hemiechinus auritus,Cerebellum,198,Cerebellum,198,TRUE
hemiechinusauritus,Hemiechinus auritus,Mesencephalon,110,Mesencephalon,110,TRUE
hemiechinusauritus,Hemiechinus auritus,Diencephalon,142,Diencephalon,142,TRUE
hemiechinusauritus,Hemiechinus auritus,Telencephalon,1073,Telencephalon,1073,TRUE
hemiechinusauritus,Hemiechinus auritus,Bulbus_olfactorius,175,Bulbus_olfactorius,175,TRUE
hemiechinusauritus,Hemiechinus auritus,Bulbus_olfactorius_accessorius,1.35,Bulbus_olfactorius_accessorius,1.35,TRUE
hemiechinusauritus,Hemiechinus auritus,Lobus_piriformis,279,Lobus_piriformis,279,TRUE
hemiechinusauritus,Hemiechinus auritus,Septum,28.4,Septum,28.4,TRUE
hemiechinusauritus,Hemiechinus auritus,Striatum,81.1,Striatum,81.1,TRUE
hemiechinusauritus,Hemiechinus auritus,Schizo_cortex,68.7,Schizo_cortex,68.7,TRUE
hemiechinusauritus,Hemiechinus auritus,Hippocampus,130,Hippocampus,130,TRUE
hemiechinusauritus,Hemiechinus auritus,Neocortex,309,Neocortex,309,TRUE
hemiechinusauritus,Hemiechinus auritus,Epithalamus,NA,Epithalamus,NA,TRUE
hemiechinusauritus,Hemiechinus auritus,Thalamus,NA,Thalamus,NA,TRUE
hemiechinusauritus,Hemiechinus auritus,Hypothalamus,NA,Hypothalamus,NA,TRUE
hemiechinusauritus,Hemiechinus auritus,Subthalamus,NA,Subthalamus,NA,TRUE
hemiechinusauritus,Hemiechinus auritus,Pallidum,NA,Pallidum,NA,TRUE
hemiechinusauritus,Hemiechinus auritus,Nucleus_subthalamicus,NA,Nucleus_subthalamicus,NA,TRUE
hemiechinusauritus,Hemiechinus auritus,Capsula_interna,NA,Capsula_interna,NA,TRUE
hemiechinusauritus,Hemiechinus auritus,Tractus_opticus,NA,Tractus_opticus,NA,TRUE
hemiechinusauritus,Hemiechinus auritus,Area_striata,NA,Area_striata,NA,TRUE
hemiechinusauritus,Hemiechinus auritus,Corpus_geniculatum_laterale,NA,Corpus_geniculatum_laterale,NA,TRUE
hemiechinusauritus,Hemiechinus auritus,Palaeocortex,NA,Palaeocortex,NA,TRUE
hemiechinusauritus,Hemiechinus auritus,Amygdala,NA,Amygdala,NA,TRUE
hemiechinusauritus,Hemiechinus auritus,Complexus_centromedialis,NA,Complexus_centromedialis,NA,TRUE
hemiechinusauritus,Hemiechinus auritus,Nucleus_tractus_olfactorius,NA,Nucleus_tractus_olfactorius,NA,TRUE
hemiechinusauritus,Hemiechinus auritus,Complexus_corticobasolateralis,NA,Complexus_corticobasolateralis,NA,TRUE
hemiechinusauritus,Hemiechinus auritus,Nucleus_amygdalae_basalis_pars_magnocellularis,NA,Nucleus_amygdalae_basalis_pars_magnocellularis,NA,TRUE
hemiechinusauritus,Hemiechinus auritus,Complexus_vestibularis,NA,Complexus_vestibularis,NA,TRUE
hemiechinusauritus,Hemiechinus auritus,Nucleus_vestibularis_superior,NA,Nucleus_vestibularis_superior,NA,TRUE
hemiechinusauritus,Hemiechinus auritus,Nucleus_vestibularis_lateralis,NA,Nucleus_vestibularis_lateralis,NA,TRUE
hemiechinusauritus,Hemiechinus auritus,Nucleus_vestibularis_medialis,NA,Nucleus_vestibularis_medialis,NA,TRUE
hemiechinusauritus,Hemiechinus auritus,Nucleus_vestibularis_descendens,NA,Nucleus_vestibularis_descendens,NA,TRUE
hemiechinusauritus,Hemiechinus auritus,Nucleus_septalis_triangularis,NA,Nucleus_septalis_triangularis,NA,TRUE
hemiechinusauritus,Hemiechinus auritus,Corpus_subfornicale,NA,Corpus_subfornicale,NA,TRUE
hemiechinusauritus,Hemiechinus auritus,Nucleus_habenularis_medialis,NA,Nucleus_habenularis_medialis,NA,TRUE
hemiechinusauritus,Hemiechinus auritus,Corpus_pineal,NA,Corpus_pineal,NA,TRUE
hemiechinusauritus,Hemiechinus auritus,Corpus_subcommissurale,NA,Corpus_subcommissurale,NA,TRUE
elephantulusfuscipes,Elephantulus fuscipes,Body_weight,57,Body_weight,57,TRUE
elephantulusfuscipes,Elephantulus fuscipes,Brain_weight,1330,Brain_weight,1330,TRUE
elephantulusfuscipes,Elephantulus fuscipes,Ventricles,18.1,Ventricles,18.1,TRUE
elephantulusfuscipes,Elephantulus fuscipes,Meninges_hypophysis_nerves_etc.,32.9,Meninges_hypophysis_nerves_etc.,32.9,TRUE
elephantulusfuscipes,Elephantulus fuscipes,Total_brain_net_volume,1233,Total_brain_net_volume,1233,TRUE
elephantulusfuscipes,Elephantulus fuscipes,Medulla_oblongata,120,Medulla_oblongata,120,TRUE
elephantulusfuscipes,Elephantulus fuscipes,Cerebellum,183,Cerebellum,183,TRUE
elephantulusfuscipes,Elephantulus fuscipes,Mesencephalon,117,Mesencephalon,117,TRUE
elephantulusfuscipes,Elephantulus fuscipes,Diencephalon,112,Diencephalon,112,TRUE
elephantulusfuscipes,Elephantulus fuscipes,Telencephalon,700,Telencephalon,700,TRUE
elephantulusfuscipes,Elephantulus fuscipes,Bulbus_olfactorius,63.3,Bulbus_olfactorius,63.3,TRUE
elephantulusfuscipes,Elephantulus fuscipes,Bulbus_olfactorius_accessorius,0.6619999999999999,Bulbus_olfactorius_accessorius,0.6619999999999999,TRUE
elephantulusfuscipes,Elephantulus fuscipes,Lobus_piriformis,120,Lobus_piriformis,120,TRUE
elephantulusfuscipes,Elephantulus fuscipes,Septum,16.8,Septum,16.8,TRUE
elephantulusfuscipes,Elephantulus fuscipes,Striatum,44.5,Striatum,44.5,TRUE
elephantulusfuscipes,Elephantulus fuscipes,Schizo_cortex,46.8,Schizo_cortex,46.8,TRUE
elephantulusfuscipes,Elephantulus fuscipes,Hippocampus,173,Hippocampus,173,TRUE
elephantulusfuscipes,Elephantulus fuscipes,Neocortex,236,Neocortex,236,TRUE
elephantulusfuscipes,Elephantulus fuscipes,Epithalamus,NA,Epithalamus,NA,TRUE
elephantulusfuscipes,Elephantulus fuscipes,Thalamus,NA,Thalamus,NA,TRUE
elephantulusfuscipes,Elephantulus fuscipes,Hypothalamus,NA,Hypothalamus,NA,TRUE
elephantulusfuscipes,Elephantulus fuscipes,Subthalamus,NA,Subthalamus,NA,TRUE
elephantulusfuscipes,Elephantulus fuscipes,Pallidum,NA,Pallidum,NA,TRUE
elephantulusfuscipes,Elephantulus fuscipes,Nucleus_subthalamicus,NA,Nucleus_subthalamicus,NA,TRUE
elephantulusfuscipes,Elephantulus fuscipes,Capsula_interna,NA,Capsula_interna,NA,TRUE
elephantulusfuscipes,Elephantulus fuscipes,Tractus_opticus,NA,Tractus_opticus,NA,TRUE
elephantulusfuscipes,Elephantulus fuscipes,Area_striata,NA,Area_striata,NA,TRUE
elephantulusfuscipes,Elephantulus fuscipes,Corpus_geniculatum_laterale,NA,Corpus_geniculatum_laterale,NA,TRUE
elephantulusfuscipes,Elephantulus fuscipes,Palaeocortex,NA,Palaeocortex,NA,TRUE
elephantulusfuscipes,Elephantulus fuscipes,Amygdala,NA,Amygdala,NA,TRUE
elephantulusfuscipes,Elephantulus fuscipes,Complexus_centromedialis,NA,Complexus_centromedialis,NA,TRUE
elephantulusfuscipes,Elephantulus fuscipes,Nucleus_tractus_olfactorius,NA,Nucleus_tractus_olfactorius,NA,TRUE
elephantulusfuscipes,Elephantulus fuscipes,Complexus_corticobasolateralis,NA,Complexus_corticobasolateralis,NA,TRUE
elephantulusfuscipes,Elephantulus fuscipes,Nucleus_amygdalae_basalis_pars_magnocellularis,NA,Nucleus_amygdalae_basalis_pars_magnocellularis,NA,TRUE
elephantulusfuscipes,Elephantulus fuscipes,Complexus_vestibularis,NA,Complexus_vestibularis,NA,TRUE
elephantulusfuscipes,Elephantulus fuscipes,Nucleus_vestibularis_superior,NA,Nucleus_vestibularis_superior,NA,TRUE
elephantulusfuscipes,Elephantulus fuscipes,Nucleus_vestibularis_lateralis,NA,Nucleus_vestibularis_lateralis,NA,TRUE
elephantulusfuscipes,Elephantulus fuscipes,Nucleus_vestibularis_medialis,NA,Nucleus_vestibularis_medialis,NA,TRUE
elephantulusfuscipes,Elephantulus fuscipes,Nucleus_vestibularis_descendens,NA,Nucleus_vestibularis_descendens,NA,TRUE
elephantulusfuscipes,Elephantulus fuscipes,Nucleus_septalis_triangularis,0.28900000000000003,Nucleus_septalis_triangularis,0.28900000000000003,TRUE
elephantulusfuscipes,Elephantulus fuscipes,Corpus_subfornicale,0.0709,Corpus_subfornicale,0.0709,TRUE
elephantulusfuscipes,Elephantulus fuscipes,Nucleus_habenularis_medialis,0.41500000000000004,Nucleus_habenularis_medialis,0.41500000000000004,TRUE
elephantulusfuscipes,Elephantulus fuscipes,Corpus_pineal,0.33599999999999997,Corpus_pineal,0.33599999999999997,TRUE
elephantulusfuscipes,Elephantulus fuscipes,Corpus_subcommissurale,0.12400000000000001,Corpus_subcommissurale,0.12400000000000001,TRUE
